date_registered,date_dropped,student_id,course_id,status,semester_id,update_ts
2019-08-05,0001-01-01,105104,1277,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105109,1315,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105109,1316,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105109,1322,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105111,1389,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105111,1395,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105111,1206,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105111,1391,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105127,1274,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105127,1275,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105127,1281,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105131,1090,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105131,1092,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105131,1192,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105131,1091,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105144,1090,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105144,1091,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105157,1395,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105157,1206,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105157,1249,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105179,1256,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105179,1206,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105198,1314,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105198,1207,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105198,1102,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105212,1090,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105212,1091,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105214,1274,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105214,1275,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105214,1199,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105226,1090,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105226,1091,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105236,1274,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105236,1275,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105236,1289,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105257,1275,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105257,1277,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105257,1289,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105266,1388,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105266,1389,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105266,1390,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105267,1274,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105267,1389,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105267,1275,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105288,1090,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105288,1091,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105302,1274,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105302,1194,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105302,1206,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105307,1090,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105307,1242,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105307,1091,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105309,1090,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105309,1091,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105313,1274,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105313,1275,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105315,1314,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105315,1315,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105315,1328,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105315,1321,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105317,1314,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105317,1315,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105317,1243,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105351,1388,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105351,1389,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105351,1402,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105368,1388,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105368,1322,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105368,1330,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105371,1388,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105371,1192,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105371,1389,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105387,1314,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105387,1315,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105387,1316,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105387,1328,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105388,1094,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105388,1249,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105388,1277,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105411,1388,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105411,1389,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105411,1395,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105411,1391,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105418,1242,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105418,1389,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105418,1248,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105418,1390,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105419,1242,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105419,1093,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105419,1315,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105420,1090,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105420,1091,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105425,1277,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105431,1090,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105431,1314,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105434,1090,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105434,1091,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105453,1092,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105453,1099,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105453,1095,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105473,1242,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105473,1315,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105497,1090,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105497,1091,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105505,1090,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105505,1091,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105522,1274,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105522,1281,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105522,1289,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105522,1282,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105526,1092,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105526,1090,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105526,1091,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105532,1274,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105532,1281,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105532,1277,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105548,1388,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105548,1402,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105548,1391,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105554,1389,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105554,1390,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105554,1402,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105554,1194,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105556,1314,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105556,1321,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105563,1090,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105563,1091,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105563,1107,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105564,1274,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105564,1206,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105564,1249,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105584,1093,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105584,1250,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105584,1096,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105584,1197,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105585,1090,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105585,1091,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105587,1389,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105587,1193,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105587,1390,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105587,1402,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105587,1395,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105599,1274,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105599,1402,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105599,1281,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105599,1277,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105600,1090,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105600,1091,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105614,1389,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105614,1390,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105614,1402,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105614,1395,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105618,1090,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105618,1091,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105618,1277,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105621,1315,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105621,1316,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105621,1395,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105621,1321,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105639,1274,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105640,1090,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105640,1314,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105640,1091,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105642,1249,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105651,1093,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105651,1281,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105651,1289,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105651,1107,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105651,1282,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105662,1090,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105662,1091,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105666,1248,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105666,1328,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105666,1206,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105666,1095,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105681,1256,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105681,1101,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105691,1090,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105691,1091,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105730,1094,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105730,1194,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105730,1099,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105730,1256,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105730,1391,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105752,1321,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105752,1330,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105757,1275,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105757,1281,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105757,1277,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105757,1282,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105762,1090,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105762,1093,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105762,1091,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105778,1192,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105778,1093,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105778,1094,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105781,1315,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105781,1321,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105787,1275,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105787,1091,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105805,1316,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105805,1328,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105805,1329,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105824,1090,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105824,1389,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105824,1390,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105824,1402,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105850,1274,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105850,1277,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105867,1193,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105867,1390,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105867,1402,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105867,1281,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105869,1389,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105869,1390,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105872,1316,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105872,1322,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105895,1275,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105895,1281,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105895,1199,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105895,1277,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105906,1274,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105906,1275,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105906,1281,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105925,1242,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105925,1192,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105927,1275,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105927,1277,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105944,1242,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105946,1388,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105946,1389,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105946,1390,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105946,1402,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105950,1090,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105950,1091,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105951,1192,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105951,1243,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105965,1250,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105965,1200,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105967,1206,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105967,1245,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105972,1274,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105972,1275,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105972,1281,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105972,1277,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105974,1314,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105974,1315,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105974,1316,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105974,1321,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105989,1274,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105989,1275,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105989,1194,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105989,1281,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105993,1193,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105993,1248,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105993,1207,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105999,1388,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105999,1321,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105999,1391,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,105999,1403,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104019,1103,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104020,1405,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104020,1398,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104020,1394,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104046,1325,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104046,1326,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104046,1327,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104046,1336,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104057,1334,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104057,1335,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104057,1336,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104057,1341,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104066,1325,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104066,1334,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104066,1287,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104066,1262,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104066,1336,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104070,1405,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104070,1098,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104070,1326,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104094,1280,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104094,1285,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104094,1210,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104094,1286,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104109,1280,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104109,1292,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104109,1285,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104109,1293,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104121,1280,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104121,1260,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104121,1286,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104121,1294,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104161,1399,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104161,1205,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104161,1213,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104167,1291,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104167,1398,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104167,1280,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104176,1284,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104176,1280,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104176,1292,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104176,1285,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104176,1293,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104189,1326,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104189,1341,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104189,1344,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104189,1345,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104197,1214,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104197,1120,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104197,1220,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104206,1323,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104206,1331,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104206,1325,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104231,1261,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104245,1285,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104245,1104,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104245,1267,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104257,1210,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104270,1392,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104270,1404,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104270,1393,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104278,1208,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104278,1247,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104278,1197,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104278,1259,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104297,1290,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104297,1283,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104297,1279,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104297,1291,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104297,1280,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104299,1404,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104299,1393,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104299,1405,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104299,1252,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104299,1399,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104319,1210,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104319,1112,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104319,1214,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104319,1266,completed,39,2021-06-15 05:42:31.036527
2019-08-05,0001-01-01,104319,1120,completed,39,2021-06-15 05:42:31.036527
