student_id,course_id,semester_id,score,letter_grade
101699,1306,36,+7.8781250000000000e+01,C+
101721,1131,36,+9.1406250000000000e+01,A-
101721,1354,36,+8.8468750000000000e+01,B+
101721,1233,36,+9.0812500000000000e+01,A-
101721,1239,36,+8.7312500000000000e+01,B+
101723,1241,36,+9.2406250000000000e+01,A-
101723,1155,36,+8.9343750000000000e+01,B+
101739,1297,36,+9.0093750000000000e+01,A-
101739,1299,36,+8.5781250000000000e+01,B
101739,1300,36,+8.5781250000000000e+01,B
101747,1148,36,+9.1406250000000000e+01,A-
101747,1150,36,+9.2906250000000000e+01,A-
101747,1153,36,+8.8125000000000000e+01,B+
101752,1355,36,+8.5218750000000000e+01,B
101752,1364,36,+9.0062500000000000e+01,A-
101752,1366,36,+9.2031250000000000e+01,A-
101752,1367,36,+9.3468750000000000e+01,A
101759,1355,36,+7.8625000000000000e+01,C+
101759,1363,36,+7.9875000000000000e+01,C+
101759,1365,36,+8.0750000000000000e+01,B-
101762,1135,36,+8.3687500000000000e+01,B
101762,1138,36,+8.4906250000000000e+01,B
101772,1226,36,+8.7875000000000000e+01,B+
101772,1232,36,+8.8625000000000000e+01,B+
101783,1132,36,+7.8375000000000000e+01,C+
101808,1239,36,+8.6687500000000000e+01,B
101808,1143,36,+8.3218750000000000e+01,B
101808,1145,36,+8.9781250000000000e+01,B+
101814,1352,36,+9.4000000000000000e+01,A
101814,1354,36,+9.0625000000000000e+01,A-
101814,1356,36,+9.3781250000000000e+01,A
101814,1357,36,+9.0312500000000000e+01,A-
101814,1237,36,+9.4750000000000000e+01,A
101820,1355,36,+8.1531250000000000e+01,B-
101820,1137,36,+8.3062500000000000e+01,B
101820,1139,36,+8.2812500000000000e+01,B-
101826,1140,36,+9.1437500000000000e+01,A-
101826,1142,36,+8.1156250000000000e+01,B-
101838,1141,36,+9.2218750000000000e+01,A-
101838,1153,36,+8.6187500000000000e+01,B
101840,1361,36,+9.2468750000000000e+01,A-
101840,1363,36,+9.2156250000000000e+01,A-
101840,1364,36,+9.1781250000000000e+01,A-
101852,1369,36,+8.8375000000000000e+01,B+
101862,1309,36,+9.1718750000000000e+01,A-
101862,1353,36,+9.3187500000000000e+01,A
101868,1150,36,+8.9843750000000000e+01,B+
101868,1154,36,+8.9875000000000000e+01,B+
101873,1363,36,+8.3906250000000000e+01,B
101873,1364,36,+8.3187500000000000e+01,B
101873,1368,36,+8.2750000000000000e+01,B-
101873,1370,36,+8.1718750000000000e+01,B-
101891,1352,36,+8.4375000000000000e+01,B
101891,1355,36,+8.8437500000000000e+01,B+
101891,1356,36,+9.1375000000000000e+01,A-
101891,1357,36,+8.9812500000000000e+01,B+
101898,1299,36,+5.8062500000000000e+01,F
101898,1302,36,+5.5968750000000000e+01,F
101898,1304,36,+5.4656250000000000e+01,F
101916,1414,36,+8.6218750000000000e+01,B
101916,1415,36,+8.9281250000000000e+01,B+
101916,1417,36,+8.8406250000000000e+01,B+
101916,1418,36,+9.1593750000000000e+01,A-
101916,1421,36,+8.7281250000000000e+01,B+
101919,1235,36,+9.3281250000000000e+01,A
101919,1238,36,+9.6062500000000000e+01,A
101919,1364,36,+9.6843750000000000e+01,A
101931,1355,36,+8.9687500000000000e+01,B+
101931,1356,36,+9.0593750000000000e+01,A-
101931,1357,36,+8.5781250000000000e+01,B
101941,1142,36,+8.4593750000000000e+01,B
101943,1417,36,+8.6812500000000000e+01,B
101943,1418,36,+8.5343750000000000e+01,B
101943,1273,36,+8.6125000000000000e+01,B
101943,1420,36,+8.4937500000000000e+01,B
101963,1354,36,+8.8343750000000000e+01,B+
101963,1356,36,+8.3718750000000000e+01,B
101963,1357,36,+8.0687500000000000e+01,B-
101963,1360,36,+8.0593750000000000e+01,B-
101963,1361,36,+8.3125000000000000e+01,B
101974,1232,36,+8.0156250000000000e+01,B-
101974,1233,36,+8.2968750000000000e+01,B-
101974,1235,36,+8.3031250000000000e+01,B
101994,1134,36,+8.9531250000000000e+01,B+
101994,1136,36,+8.7062500000000000e+01,B+
101994,1236,36,+8.7500000000000000e+01,B+
101994,1138,36,+8.6781250000000000e+01,B
100033,1171,36,+8.9468750000000000e+01,B+
100033,1172,36,+8.9562500000000000e+01,B+
100033,1174,36,+8.9093750000000000e+01,B+
100033,1180,36,+8.8375000000000000e+01,B+
100043,1180,36,+7.7937500000000000e+01,C+
100048,1374,36,+8.9531250000000000e+01,B+
100063,1238,36,+8.3218750000000000e+01,B
100063,1142,36,+8.1312500000000000e+01,B-
100093,1379,36,+9.7031250000000000e+01,A+
100093,1381,36,+9.7250000000000000e+01,A+
100096,1375,36,+8.7062500000000000e+01,B+
100101,1376,36,+8.7718750000000000e+01,B+
100101,1163,36,+8.7687500000000000e+01,B+
100105,1172,36,+8.1656250000000000e+01,B-
100105,1181,36,+7.4000000000000000e+01,C
100117,1382,36,+8.5218750000000000e+01,B
100117,1386,36,+8.9281250000000000e+01,B+
100118,1380,36,+9.4500000000000000e+01,A
100151,1181,36,+9.4250000000000000e+01,A
100151,1183,36,+9.7812500000000000e+01,A+
100166,1313,36,+8.7437500000000000e+01,B+
100167,1135,36,+8.7968750000000000e+01,B+
100167,1365,36,+8.7031250000000000e+01,B+
100192,1386,36,+8.4031250000000000e+01,B
100196,1386,36,+8.1187500000000000e+01,B-
100197,1378,36,+8.5656250000000000e+01,B
100210,1172,36,+9.3312500000000000e+01,A
100210,1187,36,+9.0031250000000000e+01,A-
100224,1167,36,+8.2750000000000000e+01,B-
100225,1378,36,+9.2500000000000000e+01,A-
100225,1383,36,+8.9750000000000000e+01,B+
100225,1386,36,+9.2625000000000000e+01,A-
100241,1135,36,+5.9250000000000000e+01,F
100253,1380,36,+8.8718750000000000e+01,B+
100254,1180,36,+8.6625000000000000e+01,B
100254,1182,36,+8.4000000000000000e+01,B
100262,1313,36,+8.5781250000000000e+01,B
100262,1139,36,+8.9468750000000000e+01,B+
100262,1166,36,+8.1125000000000000e+01,B-
100263,1383,36,+8.4843750000000000e+01,B
100290,1180,36,+8.3375000000000000e+01,B
100299,1381,36,+8.5812500000000000e+01,B
100299,1168,36,+8.3718750000000000e+01,B
100303,1161,36,+8.6968750000000000e+01,B
100303,1169,36,+8.8593750000000000e+01,B+
100352,1175,36,+8.8937500000000000e+01,B+
100373,1172,36,+9.3687500000000000e+01,A
100392,1180,36,+9.2437500000000000e+01,A-
100399,1169,36,+8.9281250000000000e+01,B+
100402,1310,36,+8.0250000000000000e+01,B-
100402,1311,36,+7.7500000000000000e+01,C+
100434,1312,36,+9.0593750000000000e+01,A-
100436,1183,36,+6.2156250000000000e+01,D
100449,1140,36,+7.8000000000000000e+01,C+
100449,1161,36,+8.2812500000000000e+01,B-
100478,1238,36,+8.4843750000000000e+01,B
100478,1140,36,+8.0125000000000000e+01,B-
100478,1141,36,+8.1593750000000000e+01,B-
100488,1380,36,+9.4843750000000000e+01,A
100490,1171,36,+8.5250000000000000e+01,B
100490,1191,36,+7.8687500000000000e+01,C+
100522,1379,36,+9.0281250000000000e+01,A-
100522,1380,36,+9.4250000000000000e+01,A
100522,1383,36,+9.2375000000000000e+01,A-
100552,1179,36,+9.5000000000000000e+01,A
100552,1183,36,+9.6281250000000000e+01,A
100552,1190,36,+9.4437500000000000e+01,A
100576,1147,36,+9.0437500000000000e+01,A-
100576,1153,36,+9.0406250000000000e+01,A-
100576,1161,36,+8.8500000000000000e+01,B+
100576,1164,36,+8.3093750000000000e+01,B
100599,1140,36,+8.5218750000000000e+01,B
100627,1420,36,+8.4437500000000000e+01,B
100627,1421,36,+8.3531250000000000e+01,B
100627,1422,36,+8.1625000000000000e+01,B-
100642,1370,36,+7.9531250000000000e+01,C+
100642,1379,36,+8.5000000000000000e+01,B
100642,1187,36,+7.9843750000000000e+01,C+
100646,1159,36,+8.9906250000000000e+01,B+
100646,1166,36,+9.0781250000000000e+01,A-
100646,1174,36,+9.0875000000000000e+01,A-
100662,1238,36,+8.9531250000000000e+01,B+
100698,1380,36,+8.7656250000000000e+01,B+
100698,1386,36,+8.7375000000000000e+01,B+
100700,1157,36,+8.4656250000000000e+01,B
100708,1422,36,+8.8593750000000000e+01,B+
100708,1131,36,+8.1906250000000000e+01,B-
100708,1179,36,+9.2968750000000000e+01,A-
100713,1312,36,+8.3156250000000000e+01,B
100716,1182,36,+8.6625000000000000e+01,B
100729,1170,36,+9.7531250000000000e+01,A+
100734,1421,36,+9.2406250000000000e+01,A-
100734,1422,36,+8.7500000000000000e+01,B+
100734,1130,36,+9.1093750000000000e+01,A-
100779,1175,36,+9.8031250000000000e+01,A+
100782,1169,36,+8.3156250000000000e+01,B
100782,1183,36,+8.4875000000000000e+01,B
100785,1163,36,+8.9281250000000000e+01,B+
100788,1375,36,+8.6437500000000000e+01,B
100788,1377,36,+7.9437500000000000e+01,C+
100800,1369,36,+9.3593750000000000e+01,A
100800,1374,36,+9.1437500000000000e+01,A-
100800,1375,36,+9.1312500000000000e+01,A-
100800,1378,36,+9.1875000000000000e+01,A-
100806,1151,36,+7.9750000000000000e+01,C+
100825,1376,36,+8.7781250000000000e+01,B+
100825,1377,36,+8.9968750000000000e+01,B+
100825,1378,36,+8.7593750000000000e+01,B+
100825,1380,36,+9.0406250000000000e+01,A-
100827,1164,36,+8.5812500000000000e+01,B
100827,1175,36,+9.1218750000000000e+01,A-
100845,1148,36,+9.7625000000000000e+01,A+
100847,1151,36,+8.5562500000000000e+01,B
100851,1380,36,+9.3937500000000000e+01,A
100851,1183,36,+9.0062500000000000e+01,A-
100893,1166,36,+8.6718750000000000e+01,B
100913,1311,36,+8.7125000000000000e+01,B+
100913,1312,36,+8.2937500000000000e+01,B-
100945,1153,36,+8.2093750000000000e+01,B-
100945,1161,36,+8.2312500000000000e+01,B-
100945,1185,36,+8.4468750000000000e+01,B
100952,1175,36,+9.0500000000000000e+01,A-
100952,1176,36,+8.5406250000000000e+01,B
100952,1177,36,+9.0125000000000000e+01,A-
100952,1189,36,+8.4531250000000000e+01,B
100956,1378,36,+7.8750000000000000e+01,C+
100956,1379,36,+8.4906250000000000e+01,B
100956,1161,36,+8.2593750000000000e+01,B-
100956,1383,36,+8.4812500000000000e+01,B
100958,1375,36,+8.5281250000000000e+01,B
100958,1381,36,+8.0968750000000000e+01,B-
100958,1383,36,+8.1218750000000000e+01,B-
100958,1172,36,+8.3625000000000000e+01,B
100963,1381,36,+9.7812500000000000e+01,A+
100963,1382,36,+9.5843750000000000e+01,A
100963,1383,36,+9.5750000000000000e+01,A
100964,1369,36,+8.8125000000000000e+01,B+
103000,1290,37,+9.4375000000000000e+01,A
103000,1283,37,+9.3000000000000000e+01,A
101999,1147,37,+9.5281250000000000e+01,A
101999,1373,37,+9.4843750000000000e+01,A
104019,1090,37,+8.6750000000000000e+01,B
104019,1091,37,+9.0187500000000000e+01,A-
104019,1099,37,+8.6156250000000000e+01,B
104020,1388,37,+9.2218750000000000e+01,A-
104020,1390,37,+9.1625000000000000e+01,A-
104020,1402,37,+9.3187500000000000e+01,A
104020,1395,37,+9.1718750000000000e+01,A-
104046,1315,37,+9.4281250000000000e+01,A
104046,1329,37,+9.4875000000000000e+01,A
104057,1315,37,+8.1781250000000000e+01,B-
104057,1316,37,+8.9093750000000000e+01,B+
104057,1328,37,+8.5093750000000000e+01,B
104066,1316,37,+9.1343750000000000e+01,A-
104066,1200,37,+8.8250000000000000e+01,B+
104066,1330,37,+8.4468750000000000e+01,B
104070,1315,37,+8.1531250000000000e+01,B-
104070,1321,37,+8.3750000000000000e+01,B
104094,1274,37,+9.5906250000000000e+01,A
104094,1402,37,+9.7531250000000000e+01,A+
104094,1281,37,+9.7656250000000000e+01,A+
104094,1277,37,+9.7562500000000000e+01,A+
104094,1289,37,+9.7281250000000000e+01,A+
104105,1274,37,+8.8312500000000000e+01,B+
104105,1090,37,+8.7500000000000000e+01,B+
104105,1091,37,+8.9000000000000000e+01,B+
104109,1275,37,+9.0875000000000000e+01,A-
104109,1281,37,+8.9218750000000000e+01,B+
104109,1289,37,+8.7843750000000000e+01,B+
104121,1274,37,+9.1312500000000000e+01,A-
104121,1275,37,+8.8218750000000000e+01,B+
104121,1282,37,+8.7281250000000000e+01,B+
104121,1290,37,+8.9187500000000000e+01,B+
104161,1192,37,+8.9531250000000000e+01,B+
104161,1256,37,+8.8531250000000000e+01,B+
104167,1274,37,+8.8031250000000000e+01,B+
104167,1277,37,+8.2500000000000000e+01,B-
104167,1289,37,+8.9125000000000000e+01,B+
104176,1274,37,+8.6187500000000000e+01,B
104176,1281,37,+8.6406250000000000e+01,B
104189,1328,37,+7.9968750000000000e+01,C+
104189,1321,37,+8.7906250000000000e+01,B+
104189,1318,37,+8.4687500000000000e+01,B
104189,1290,37,+8.5437500000000000e+01,B
104197,1192,37,+8.1437500000000000e+01,B-
104197,1194,37,+8.4656250000000000e+01,B
104206,1314,37,+8.1656250000000000e+01,B-
104206,1316,37,+8.0125000000000000e+01,B-
104206,1328,37,+7.6250000000000000e+01,C
104231,1193,37,+9.8937500000000000e+01,A+
104231,1316,37,+9.6250000000000000e+01,A
104231,1107,37,+1.0040625000000000e+02,A+
104231,1200,37,+9.8781250000000000e+01,A+
104245,1248,37,+9.0093750000000000e+01,A-
104245,1094,37,+9.1062500000000000e+01,A-
104257,1090,37,+9.3406250000000000e+01,A
104257,1091,37,+9.4218750000000000e+01,A
104270,1388,37,+9.2937500000000000e+01,A-
104270,1390,37,+9.9093750000000000e+01,A+
104278,1193,37,+7.7343750000000000e+01,C+
104278,1206,37,+8.7343750000000000e+01,B+
104297,1274,37,+8.8968750000000000e+01,B+
104297,1242,37,+8.8593750000000000e+01,B+
104297,1275,37,+8.7375000000000000e+01,B+
104297,1194,37,+8.3625000000000000e+01,B
104299,1388,37,+7.9687500000000000e+01,C+
104299,1093,37,+8.1250000000000000e+01,B-
104299,1389,37,+8.0125000000000000e+01,B-
104299,1390,37,+8.3187500000000000e+01,B
104319,1242,37,+9.7062500000000000e+01,A+
104319,1194,37,+9.8093750000000000e+01,A+
104319,1206,37,+9.8375000000000000e+01,A+
104331,1388,37,+9.0156250000000000e+01,A-
104331,1389,37,+8.9093750000000000e+01,B+
104331,1390,37,+9.1843750000000000e+01,A-
104346,1388,37,+9.0437500000000000e+01,A-
104346,1389,37,+8.9843750000000000e+01,B+
104346,1390,37,+9.2875000000000000e+01,A-
104346,1402,37,+9.1218750000000000e+01,A-
104346,1395,37,+9.1156250000000000e+01,A-
104354,1090,37,+8.7406250000000000e+01,B+
104354,1314,37,+7.6937500000000000e+01,C
104354,1092,37,+7.7250000000000000e+01,C+
104354,1091,37,+7.9156250000000000e+01,C+
104362,1388,37,+8.7281250000000000e+01,B+
104362,1389,37,+8.6687500000000000e+01,B
104362,1094,37,+8.0906250000000000e+01,B-
104362,1390,37,+8.7093750000000000e+01,B+
104362,1402,37,+8.4281250000000000e+01,B
104387,1389,37,+9.2375000000000000e+01,A-
104387,1390,37,+9.1531250000000000e+01,A-
104393,1274,37,+9.4718750000000000e+01,A
104393,1093,37,+9.1250000000000000e+01,A-
104393,1281,37,+9.5250000000000000e+01,A
104393,1277,37,+8.8531250000000000e+01,B+
104399,1090,37,+9.3625000000000000e+01,A
104399,1091,37,+9.3468750000000000e+01,A
104409,1388,37,+8.6875000000000000e+01,B
104409,1390,37,+9.1875000000000000e+01,A-
104409,1402,37,+8.6812500000000000e+01,B
104409,1395,37,+8.8687500000000000e+01,B+
104409,1321,37,+8.2875000000000000e+01,B-
104423,1277,37,+8.8281250000000000e+01,B+
104423,1245,37,+9.1125000000000000e+01,A-
104425,1090,37,+8.5281250000000000e+01,B
104425,1091,37,+8.8500000000000000e+01,B+
104434,1390,37,+5.8187500000000000e+01,F
104434,1402,37,+5.5093750000000000e+01,F
104434,1395,37,+5.2187500000000000e+01,F
104434,1391,37,+5.8187500000000000e+01,F
104436,1193,37,+9.3906250000000000e+01,A
104436,1248,37,+9.0812500000000000e+01,A-
104436,1095,37,+9.4406250000000000e+01,A
104442,1274,37,+4.4937500000000000e+01,F
104442,1275,37,+5.7343750000000000e+01,F
104446,1316,37,+9.1687500000000000e+01,A-
104446,1321,37,+9.2500000000000000e+01,A-
104446,1322,37,+9.2031250000000000e+01,A-
104448,1090,37,+8.8312500000000000e+01,B+
104448,1091,37,+9.1093750000000000e+01,A-
104448,1093,37,+8.7562500000000000e+01,B+
104449,1274,37,+7.2031250000000000e+01,C
104449,1275,37,+8.3437500000000000e+01,B
104453,1274,37,+8.7718750000000000e+01,B+
104453,1275,37,+8.6656250000000000e+01,B
104453,1281,37,+8.4093750000000000e+01,B
104453,1277,37,+8.5312500000000000e+01,B
104466,1388,37,+8.7093750000000000e+01,B+
104466,1090,37,+9.1750000000000000e+01,A-
104466,1091,37,+8.7500000000000000e+01,B+
104468,1193,37,+8.7750000000000000e+01,B+
104468,1099,37,+8.7718750000000000e+01,B+
104468,1199,37,+8.6906250000000000e+01,B
104483,1314,37,+8.1093750000000000e+01,B-
104483,1316,37,+8.4031250000000000e+01,B
104483,1318,37,+8.3093750000000000e+01,B
104484,1388,37,+8.5781250000000000e+01,B
104484,1389,37,+8.7968750000000000e+01,B+
104484,1390,37,+8.1781250000000000e+01,B-
104484,1402,37,+8.2625000000000000e+01,B-
104488,1316,37,+9.4156250000000000e+01,A
104488,1328,37,+9.2281250000000000e+01,A-
104488,1256,37,+9.4156250000000000e+01,A
104488,1329,37,+9.2406250000000000e+01,A-
104491,1274,37,+7.9593750000000000e+01,C+
104491,1275,37,+8.0687500000000000e+01,B-
104491,1281,37,+8.4406250000000000e+01,B
104491,1277,37,+8.4281250000000000e+01,B
104495,1389,37,+8.3093750000000000e+01,B
104495,1390,37,+7.9000000000000000e+01,C+
104495,1402,37,+8.0968750000000000e+01,B-
104498,1314,37,+8.8250000000000000e+01,B+
104498,1316,37,+8.4281250000000000e+01,B
104507,1389,37,+7.9281250000000000e+01,C+
104507,1390,37,+8.0625000000000000e+01,B-
104507,1402,37,+8.3781250000000000e+01,B
104507,1395,37,+8.0531250000000000e+01,B-
104515,1274,37,+8.1906250000000000e+01,B-
104515,1275,37,+8.1718750000000000e+01,B-
104515,1281,37,+8.0562500000000000e+01,B-
104515,1277,37,+8.5156250000000000e+01,B
104517,1314,37,+8.2843750000000000e+01,B-
104517,1328,37,+8.1125000000000000e+01,B-
104517,1395,37,+8.1375000000000000e+01,B-
104527,1328,37,+8.8562500000000000e+01,B+
104527,1330,37,+9.1781250000000000e+01,A-
104527,1319,37,+9.2718750000000000e+01,A-
104528,1090,37,+7.8937500000000000e+01,C+
104528,1091,37,+8.1125000000000000e+01,B-
104546,1092,37,+8.7781250000000000e+01,B+
104546,1243,37,+9.0187500000000000e+01,A-
104547,1274,37,+8.2031250000000000e+01,B-
104547,1275,37,+8.4312500000000000e+01,B
104547,1281,37,+8.3531250000000000e+01,B
104547,1277,37,+7.6968750000000000e+01,C
104551,1242,37,+7.6843750000000000e+01,C
104551,1094,37,+7.6531250000000000e+01,C
104551,1249,37,+7.5906250000000000e+01,C
104561,1090,37,+9.0250000000000000e+01,A-
104561,1091,37,+8.7281250000000000e+01,B+
104561,1396,37,+9.0031250000000000e+01,A-
104578,1314,37,+9.4687500000000000e+01,A
104578,1321,37,+9.3468750000000000e+01,A
104578,1329,37,+1.0037500000000000e+02,A+
104582,1090,37,+9.0843750000000000e+01,A-
104582,1091,37,+9.0187500000000000e+01,A-
104590,1090,37,+8.4750000000000000e+01,B
104590,1091,37,+8.9968750000000000e+01,B+
104597,1090,37,+8.4906250000000000e+01,B
104597,1091,37,+8.0000000000000000e+01,B-
104607,1192,37,+8.7218750000000000e+01,B+
104607,1093,37,+8.3875000000000000e+01,B
104620,1314,37,+8.6812500000000000e+01,B
104620,1092,37,+8.3187500000000000e+01,B
104620,1249,37,+8.8687500000000000e+01,B+
104620,1095,37,+8.9625000000000000e+01,B+
104626,1090,37,+9.3500000000000000e+01,A
104626,1091,37,+9.1437500000000000e+01,A-
104637,1274,37,+8.0156250000000000e+01,B-
104637,1275,37,+8.5437500000000000e+01,B
104641,1274,37,+8.8843750000000000e+01,B+
104641,1275,37,+9.1718750000000000e+01,A-
104641,1206,37,+9.4968750000000000e+01,A
104641,1277,37,+8.9406250000000000e+01,B+
104645,1090,37,+8.8000000000000000e+01,B+
104645,1091,37,+8.9781250000000000e+01,B+
104647,1275,37,+8.0593750000000000e+01,B-
104647,1281,37,+8.7250000000000000e+01,B+
104647,1282,37,+8.7000000000000000e+01,B+
104654,1275,37,+9.6781250000000000e+01,A
104654,1281,37,+9.7468750000000000e+01,A+
104654,1199,37,+9.8125000000000000e+01,A+
104654,1277,37,+9.8531250000000000e+01,A+
104657,1090,37,+9.0187500000000000e+01,A-
104657,1091,37,+9.6562500000000000e+01,A
104671,1314,37,+9.0718750000000000e+01,A-
104671,1328,37,+8.8531250000000000e+01,B+
104671,1321,37,+9.3281250000000000e+01,A
104672,1274,37,+8.8093750000000000e+01,B+
104672,1281,37,+8.8625000000000000e+01,B+
104672,1277,37,+8.2687500000000000e+01,B-
104672,1290,37,+8.1593750000000000e+01,B-
104690,1388,37,+9.0781250000000000e+01,A-
104690,1389,37,+8.6187500000000000e+01,B
104690,1402,37,+8.9093750000000000e+01,B+
104699,1402,37,+9.0250000000000000e+01,A-
104699,1391,37,+9.1937500000000000e+01,A-
104699,1403,37,+8.3625000000000000e+01,B
104706,1388,37,+9.1437500000000000e+01,A-
104706,1319,37,+9.0187500000000000e+01,A-
104708,1388,37,+8.7281250000000000e+01,B+
104708,1390,37,+8.8250000000000000e+01,B+
104708,1395,37,+8.9343750000000000e+01,B+
104708,1396,37,+9.1156250000000000e+01,A-
104724,1388,37,+8.1281250000000000e+01,B-
104724,1243,37,+8.3750000000000000e+01,B
104724,1390,37,+8.5031250000000000e+01,B
104724,1402,37,+8.0906250000000000e+01,B-
104724,1395,37,+7.8343750000000000e+01,C+
104733,1275,37,+8.7937500000000000e+01,B+
104733,1281,37,+9.1187500000000000e+01,A-
104740,1274,37,+8.4468750000000000e+01,B
104740,1275,37,+7.6687500000000000e+01,C
104743,1093,37,+8.5968750000000000e+01,B
104743,1243,37,+9.0062500000000000e+01,A-
104743,1390,37,+8.7156250000000000e+01,B+
104774,1388,37,+7.9625000000000000e+01,C+
104774,1389,37,+8.2562500000000000e+01,B-
104774,1390,37,+7.6062500000000000e+01,C
104774,1402,37,+8.2562500000000000e+01,B-
104776,1318,37,+8.6656250000000000e+01,B
104794,1389,37,+8.4781250000000000e+01,B
104794,1390,37,+9.0937500000000000e+01,A-
104794,1395,37,+8.6437500000000000e+01,B
104800,1388,37,+9.0281250000000000e+01,A-
104800,1389,37,+9.1218750000000000e+01,A-
104800,1390,37,+8.7906250000000000e+01,B+
104807,1274,37,+8.1500000000000000e+01,B-
104807,1275,37,+7.8156250000000000e+01,C+
104807,1277,37,+8.3468750000000000e+01,B
104817,1388,37,+7.9437500000000000e+01,C+
104817,1390,37,+8.2781250000000000e+01,B-
104817,1402,37,+8.4812500000000000e+01,B
104817,1395,37,+8.3625000000000000e+01,B
104817,1403,37,+7.7687500000000000e+01,C+
104851,1314,37,+9.0656250000000000e+01,A-
104851,1402,37,+8.6843750000000000e+01,B
104851,1395,37,+8.7250000000000000e+01,B+
104878,1314,37,+5.5906250000000000e+01,F
104878,1315,37,+6.1125000000000000e+01,D
104884,1390,37,+9.0437500000000000e+01,A-
104884,1402,37,+8.2625000000000000e+01,B-
104884,1328,37,+8.5218750000000000e+01,B
104902,1242,37,+9.3187500000000000e+01,A
104902,1206,37,+8.9500000000000000e+01,B+
104905,1316,37,+8.5187500000000000e+01,B
104905,1094,37,+8.2187500000000000e+01,B-
104905,1206,37,+8.6437500000000000e+01,B
104905,1249,37,+8.1718750000000000e+01,B-
104915,1242,37,+8.7906250000000000e+01,B+
104915,1315,37,+7.8187500000000000e+01,C+
104915,1194,37,+8.2406250000000000e+01,B-
104919,1388,37,+9.1500000000000000e+01,A-
104919,1389,37,+8.7312500000000000e+01,B+
104919,1390,37,+8.8343750000000000e+01,B+
104919,1402,37,+8.6406250000000000e+01,B
104925,1092,37,+8.5750000000000000e+01,B
104925,1248,37,+8.6562500000000000e+01,B
104926,1315,37,+9.9281250000000000e+01,A+
104926,1316,37,+9.5906250000000000e+01,A
104926,1321,37,+9.6906250000000000e+01,A
104957,1193,37,+9.2125000000000000e+01,A-
104957,1248,37,+8.9031250000000000e+01,B+
104964,1090,37,+7.9500000000000000e+01,C+
104964,1091,37,+7.5375000000000000e+01,C
104964,1256,37,+8.4000000000000000e+01,B
104977,1090,37,+8.6562500000000000e+01,B
104977,1091,37,+8.9031250000000000e+01,B+
104984,1090,37,+8.9187500000000000e+01,B+
104984,1091,37,+8.9218750000000000e+01,B+
104997,1274,37,+8.1250000000000000e+01,B-
103000,1291,37,+9.2343750000000000e+01,A-
103000,1284,37,+9.2250000000000000e+01,A-
103005,1205,37,+9.0781250000000000e+01,A-
103005,1115,37,+9.0468750000000000e+01,A-
103005,1119,37,+9.2156250000000000e+01,A-
103007,1201,37,+8.5062500000000000e+01,B
103009,1283,37,+9.0500000000000000e+01,A-
103009,1279,37,+8.6000000000000000e+01,B
103009,1284,37,+8.9656250000000000e+01,B+
103009,1280,37,+9.2343750000000000e+01,A-
103010,1279,37,+7.7687500000000000e+01,C+
103011,1112,37,+9.2906250000000000e+01,A-
103011,1262,37,+8.8593750000000000e+01,B+
103011,1255,37,+9.1187500000000000e+01,A-
103011,1265,37,+9.0343750000000000e+01,A-
103012,1405,37,+9.4843750000000000e+01,A
103012,1394,37,+9.3937500000000000e+01,A
103012,1399,37,+9.2531250000000000e+01,A-
103037,1323,37,+9.5906250000000000e+01,A
103037,1320,37,+9.2937500000000000e+01,A-
103055,1097,37,+8.2000000000000000e+01,B-
103055,1247,37,+8.8218750000000000e+01,B+
103066,1297,37,+8.0937500000000000e+01,B-
103068,1291,37,+7.9468750000000000e+01,C+
103068,1324,37,+8.2687500000000000e+01,B-
103068,1280,37,+8.1875000000000000e+01,B-
103070,1203,37,+9.1375000000000000e+01,A-
103070,1255,37,+8.6781250000000000e+01,B
103087,1258,37,+9.2031250000000000e+01,A-
103087,1102,37,+8.8125000000000000e+01,B+
103087,1280,37,+8.7812500000000000e+01,B+
103087,1260,37,+8.8687500000000000e+01,B+
103097,1335,37,+8.9187500000000000e+01,B+
103097,1266,37,+8.7625000000000000e+01,B+
103108,1200,37,+8.6093750000000000e+01,B
103108,1196,37,+8.2531250000000000e+01,B-
103108,1323,37,+8.2406250000000000e+01,B-
103110,1403,37,+8.6875000000000000e+01,B
103110,1392,37,+9.0000000000000000e+01,A-
103110,1404,37,+8.7656250000000000e+01,B+
103116,1252,37,+8.5562500000000000e+01,B
103116,1399,37,+8.2718750000000000e+01,B-
103116,1260,37,+8.4500000000000000e+01,B
103116,1261,37,+8.2187500000000000e+01,B-
103120,1205,37,+8.7218750000000000e+01,B+
103120,1263,37,+9.1031250000000000e+01,A-
103120,1214,37,+9.0031250000000000e+01,A-
103134,1392,37,+9.6312500000000000e+01,A
103134,1404,37,+9.4468750000000000e+01,A
103134,1196,37,+1.0053125000000000e+02,A+
103134,1393,37,+9.8343750000000000e+01,A+
103134,1405,37,+9.5906250000000000e+01,A
103135,1284,37,+5.9343750000000000e+01,F
103135,1280,37,+5.6500000000000000e+01,F
103135,1292,37,+5.9437500000000000e+01,F
103135,1285,37,+5.7593750000000000e+01,F
103135,1293,37,+5.7218750000000000e+01,F
103140,1279,37,+9.0218750000000000e+01,A-
103140,1284,37,+9.1125000000000000e+01,A-
103148,1279,37,+9.0406250000000000e+01,A-
103148,1291,37,+8.6281250000000000e+01,B
103148,1280,37,+8.7406250000000000e+01,B+
103171,1327,37,+8.1437500000000000e+01,B-
